method,id_doc,n,k_injected,correct_flex,correct_strict,has_done,seconds,setting
ours,11,86,220,1,1,1,7.67,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,11,88,225,1,1,1,7.66,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,11,90,230,1,1,1,7.65,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,0,0,1,1,1,7.25,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,2,5,0,0,1,7.24,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,4,10,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,6,15,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,8,20,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,10,26,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,12,31,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,14,36,1,1,1,7.23,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,16,41,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,18,46,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,20,51,0,0,1,7.22,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,22,56,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,24,61,1,1,1,7.21,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,26,67,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,28,72,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,30,77,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,32,82,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,34,87,1,1,1,7.22,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,36,92,0,0,1,7.2,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,38,97,0,0,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,40,102,0,0,1,7.25,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,42,108,0,0,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,44,113,0,0,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,46,118,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,48,123,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,50,128,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,52,133,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,54,138,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,56,143,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,58,148,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,60,154,1,1,1,7.23,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,62,159,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,64,164,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,66,169,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,68,174,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,70,179,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,72,184,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,74,189,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,76,195,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,78,200,1,1,1,7.18,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,80,205,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,82,210,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,84,215,1,1,1,7.2,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,86,220,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,88,225,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,14,90,230,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,0,0,1,1,0,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,2,5,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,4,10,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,6,15,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,8,20,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,10,26,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,12,31,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,14,36,1,1,1,7.07,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,16,41,1,1,1,7.08,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,18,46,1,1,1,7.18,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,20,51,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,22,56,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,24,61,1,1,1,7.19,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,26,67,1,1,1,7.08,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,28,72,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,30,77,1,1,1,7.08,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,32,82,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,34,87,1,1,1,7.08,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,36,92,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,38,97,1,1,1,7.64,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,40,102,1,1,1,19.04,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,42,108,1,1,1,19.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,44,113,1,1,1,14.34,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,46,118,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,48,123,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,50,128,0,0,1,7.19,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,52,133,0,0,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,54,138,0,0,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,56,143,0,0,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,58,148,0,0,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,60,154,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,62,159,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,64,164,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,66,169,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,68,174,1,1,1,7.12,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,70,179,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,72,184,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,74,189,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,76,195,1,1,1,7.11,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,78,200,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,80,205,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,82,210,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,84,215,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,86,220,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,88,225,1,1,1,7.1,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,17,90,230,1,1,1,7.09,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,0,0,0,0,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,2,5,1,1,1,7.13,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,4,10,0,0,1,7.17,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,6,15,0,0,1,7.16,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,8,20,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,10,26,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,12,31,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,14,36,1,1,1,7.15,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,16,41,1,1,1,7.14,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
ours,18,18,46,1,1,1,7.17,"{""h"": 5, ""path_router"": ""routers_e2e/llada_base__cm_clean.pt"", ""select_only_in_h"": true, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 32}"
